r,vgr,u,v,w
77112.70166537925,12.968032223010065,0.0,12.968032223010065,0.0
77500.0,12.903225806451612,0.0,12.903225806451612,0.0
77887.29833462075,12.839063895935674,0.0,12.839063895935674,0.0
78112.70166537925,12.802015276386419,0.0,12.802015276386419,0.0
78500.0,12.738853503184714,0.0,12.738853503184714,0.0
78887.29833462075,12.676311917265096,0.0,12.676311917265096,0.0
79112.70166537925,12.64019530302064,0.0,12.64019530302064,0.0
79500.0,12.578616352201259,0.0,12.578616352201259,0.0
79887.29833462075,12.517634478153708,0.0,12.517634478153708,0.0
80112.70166537925,12.482415137825148,0.0,12.482415137825148,0.0
80500.0,12.422360248447205,0.0,12.422360248447205,0.0
80887.29833462075,12.362880459465016,0.0,12.362880459465016,0.0
81112.70166537925,12.328525366167439,0.0,12.328525366167439,0.0
81500.0,12.269938650306749,0.0,12.269938650306749,0.0
81887.29833462075,12.21190612387336,0.0,12.21190612387336,0.0
82112.70166537925,12.178383851929997,0.0,12.178383851929997,0.0
82500.0,12.121212121212121,0.0,12.121212121212121,0.0
82887.29833462075,12.064574670571877,0.0,12.064574670571877,0.0
83112.70166537925,12.031855299640101,0.0,12.031855299640101,0.0
83500.0,11.976047904191617,0.0,11.976047904191617,0.0
83887.29833462075,11.920755821829758,0.0,11.920755821829758,0.0
84112.70166537925,11.888810847834169,0.0,11.888810847834169,0.0
84500.0,11.834319526627219,0.0,11.834319526627219,0.0
84887.29833462075,11.780325438772461,0.0,11.780325438772461,0.0
85112.70166537925,11.749127691087775,0.0,11.749127691087775,0.0
85500.0,11.695906432748538,0.0,11.695906432748538,0.0
85887.29833462075,11.643165164003126,0.0,11.643165164003126,0.0
86112.70166537925,11.612688728381169,0.0,11.612688728381169,0.0
86500.0,11.560693641618498,0.0,11.560693641618498,0.0
86887.29833462075,11.509162088902748,0.0,11.509162088902748,0.0
87112.70166537925,11.479382235684062,0.0,11.479382235684062,0.0
87500.0,11.428571428571429,0.0,11.428571428571429,0.0
87887.29833462075,11.378208443643533,0.0,11.378208443643533,0.0
88112.70166537925,11.349101560835631,0.0,11.349101560835631,0.0
88500.0,11.299435028248588,0.0,11.299435028248588,0.0
88887.29833462075,11.250201308126716,0.0,11.250201308126716,0.0
89112.70166537925,11.221744838968396,0.0,11.221744838968396,0.0
89500.0,11.1731843575419,0.0,11.1731843575419,0.0
89887.29833462075,11.125042342215359,0.0,11.125042342215359,0.0
90112.70166537925,11.097214726880106,0.0,11.097214726880106,0.0
90500.0,11.049723756906078,0.0,11.049723756906078,0.0
90887.29833462075,11.002637533776053,0.0,11.002637533776053,0.0
91112.70166537925,10.975418154897906,0.0,10.975418154897906,0.0
91500.0,10.92896174863388,0.0,10.92896174863388,0.0
91887.29833462075,10.882896963172831,0.0,10.882896963172831,0.0
92112.70166537925,10.856266094905477,0.0,10.856266094905477,0.0
92500.0,10.81081081081081,0.0,10.81081081081081,0.0
92887.29833462075,10.765734582973463,0.0,10.765734582973463,0.0
93112.70166537925,10.739673343318053,0.0,10.739673343318053,0.0
93500.0,10.695187165775401,0.0,10.695187165775401,0.0
93887.29833462075,10.651068011733937,0.0,10.651068011733937,0.0
94112.70166537925,10.6255583178935,0.0,10.6255583178935,0.0
94500.0,10.582010582010582,0.0,10.582010582010582,0.0
94887.29833462075,10.538818340822527,0.0,10.538818340822527,0.0
95112.70166537925,10.513842867361186,0.0,10.513842867361186,0.0
95500.0,10.471204188481675,0.0,10.471204188481675,0.0
95887.29833462075,10.42890995333157,0.0,10.42890995333157,0.0
96112.70166537925,10.40445209293508,0.0,10.40445209293508,0.0
96500.0,10.362694300518134,0.0,10.362694300518134,0.0
